production_id,date_key,product_id,facility_id,quantity_produced,defective_units,batch_number,defect_rate_pct
1311,729,9,3,7018,269, b66d950b-4527-4c83-a37f-27cd2594006e,3.8330008549444288
1312,995,9,1,14342,158, 408c41cc-e26b-450e-9f7b-8659250a225b,1.10165946172082
1313,1657,2,5,5210,485, 489b1d91-c8b5-4363-81ce-04752544e780,9.309021113243762
1314,808,7,2,7605,53, 35a5558f-549d-4564-b1ba-c8e282d2c019,0.6969099276791585
1315,1374,13,5,8298,132, 1e481fc3-350d-4df4-a167-cbcbf383ca15,1.5907447577729574
1316,1375,8,5,13931,99, e345f510-225d-4dea-b717-41025ed12055,0.7106453233795132
1317,767,1,4,970,241, 6dec6be9-d0c0-452f-8cb9-0c98078b293d,24.84536082474227
1318,1035,3,2,1879,285, 0e176018-30df-4184-8263-1bde0507643c,15.167642362959022
1319,1088,8,1,992,186, 49570716-73f5-4aad-861f-30a1a4887fb7,18.75
1320,1146,19,5,3288,205, a66da622-1c88-47bd-b812-7487e88eec81,6.234793187347932
1321,2103,4,5,16269,126, c917210e-0575-4b5d-b590-c1441b7d525a,0.7744790706251152
1322,382,10,1,16637,244, 5f522f31-b0d2-41f2-827c-2a79a47a3375,1.46661056680892
1323,295,18,1,12745,33, d08e74fd-0428-4841-be89-46912fa4a825,0.2589250686543742
1324,1971,19,3,109,312, a6fa842a-c4bc-4b0c-9b0d-ee7f81542271,286.23853211009174
1325,55,12,3,7596,243, fc15b81a-a80b-4ace-b8ec-2ecc3fd35c6a,3.1990521327014214
1326,1868,11,5,3439,128, a65b33e1-a398-44cd-9229-f73258664370,3.722012212852573
1327,643,6,3,11392,361, 5f6202b9-4cdf-42ad-9c29-638bc3fefab2,3.1688904494382024
1328,1451,6,5,6264,64, d813e23b-c4a6-493f-9168-b9d34ffba890,1.0217113665389528
1329,80,8,1,7565,425, 69dfe609-2bba-4699-9ccc-28ee9735493a,5.617977528089887
1330,640,10,3,1967,420, 2711b6bc-6197-4a46-8199-872f8e438eaa,21.352313167259787
1331,1513,2,2,12989,282, ac79502c-2589-47ac-a186-d5bd99b1f7f4,2.1710678266225267
1332,1275,13,2,7871,439, b247ab3d-af9b-437a-9a2b-2788b662186a,5.577436158048533
1333,739,19,1,778,266, 3434168b-789c-4f02-8306-e54a0f3d4382,34.19023136246786
1334,173,6,5,15006,486, 9c813317-c399-4ac2-a13f-a5616a54660f,3.2387045181927228
1335,899,4,2,18209,203, 02563f58-6f7a-401a-ab05-e752521f396f,1.1148333241803503
1336,536,11,3,2610,134, ce931a4d-6c8d-433c-9d09-bdf48c06c585,5.134099616858237
1337,1513,18,4,13566,276, a5001177-f3c9-4412-bae2-149354fbbb10,2.034498009730208
1338,1821,2,5,17868,424, a2ba82ed-46f5-4acc-b011-1bb1ce13766e,2.3729572419968656
1339,1313,3,3,1094,100, 5d72bafa-d941-44ea-9818-4c3f62de5a11,9.140767824497258
1340,2022,17,5,15591,480, 4a1c96a3-d299-4a25-92ff-a2e16473f117,3.078699249567058
1341,1104,9,3,15800,52, 9e6bbb12-cb4c-4193-8889-0e8ed61ed153,0.3291139240506329
1342,97,19,1,16823,157, cc7d7993-547f-4ad0-86b6-bf343c318d6a,0.9332461511026572
1343,714,18,1,11648,314, 4884d164-1d4c-4943-b344-c186394c7c8f,2.695741758241758
1344,30,6,1,10010,158, 879027c2-49ab-47fb-b225-7f067da4464d,1.5784215784215785
1345,994,4,1,10955,269, 980cf955-3a6b-4d0d-89af-aba472aa8313,2.455499771793701
1346,1597,17,3,19079,222, fa3d3b3e-ed58-4e1b-a82d-a60e9f1564c4,1.163582997012422
1347,1468,19,2,5620,59, 1efef3f1-3841-4adb-abab-05c5118ab4cf,1.0498220640569396
1348,1699,11,3,1492,50, 21a5ea3d-1451-43e9-914d-f2182efbcf74,3.351206434316354
1349,1287,18,3,7356,98, 3da195bc-f914-44d4-b0dd-f53a6eede8d2,1.332245785753127
1350,1414,16,4,16454,157, ccd3763e-47ce-46a6-b4b1-9c2fb9e4f287,0.9541752765285038
1351,864,19,4,11357,196, bd8c0863-a087-4805-a097-c92daab44359,1.7258078717971297
1352,1090,9,3,12835,0, 06477853-8525-4398-8651-da9f5c34caa2,0.0
1353,853,17,1,12572,380, d9bbc984-06fe-4c39-8365-983896c01818,3.022589882278078
1354,1809,16,4,10202,151, e6d200bd-8bd5-4c9a-b825-bebcb5f4e3af,1.4801019407959224
1355,1058,6,4,5230,408, 5c7e4f30-2513-461e-b63a-3904064bcf70,7.801147227533462
1356,596,19,3,4553,414, 646ffd41-7f35-4eec-b66d-51b0245a83bc,9.092905776411158
1357,1941,4,5,3316,457, 4eff0bf9-36dd-4e0f-9d0e-12d72c72d92b,13.781664656212303
1358,1819,11,4,7234,307, ee52d196-45c2-490e-b94f-dc61b2742547,4.24384849322643
1359,1479,20,1,5174,400, 4a9b011a-af7c-4cba-bb54-a2811421331f,7.730962504831851
1360,1002,15,3,9392,289, 9a02c0ac-99d2-4810-91b3-4848fbf02843,3.0770868824531514
1361,157,9,5,2296,219, d08afbd2-3e9d-499a-9a0d-545bb7307803,9.538327526132404
1362,1231,11,2,12200,214, 5f543c12-9767-4219-9ad8-814ec61134fe,1.7540983606557377
1363,1190,10,1,18303,496, 1f3310d6-4824-4366-be3b-3a06d756facb,2.709938261487188
1364,1807,10,1,5874,338, 094f83a2-f8b6-4ee4-8e0d-685833b16c56,5.754170922710249
1365,1950,19,3,17506,283, 5c790fb3-76b8-46ba-8268-c64569a7de0e,1.6165885981949049
1366,505,1,2,17161,230, d13619dd-bdaa-47a3-9814-040f1a5948dd,1.3402482372822095
1367,544,17,1,2598,147, dbd96f58-cb1e-4cc3-b477-1d2c5eb6a554,5.658198614318707
1368,1576,19,1,19035,12, 7f3572dc-b2b7-4196-8af5-361a5fd5a502,0.0630417651694247
1369,1100,18,3,6912,109, 94937950-a715-46e7-9ef0-df6b5299c713,1.5769675925925926
1370,1236,17,1,5998,75, 609f9a7e-d623-4f30-a202-0e7d73d1278c,1.2504168056018674
1371,1794,19,5,13846,428, b304211a-1be3-4e26-84cb-4daf36863004,3.0911454571717463
1372,1769,3,2,15111,142, cd2fa1fd-3be0-48eb-bf78-ed1a28a5265c,0.9397127920058236
1373,1046,13,4,3289,185, 32bc4330-760e-47af-b7de-719673df2900,5.62480997263606
1374,648,2,4,5322,451, 9a735da6-6ed3-47e5-a8ac-1bdd42d9fde2,8.474257797820368
1375,292,9,2,12870,160, 01bbd552-bc0a-4f50-900c-5f74485c904e,1.2432012432012431
1376,1434,13,5,17564,247, 24f8a22b-9506-49e6-8cef-8665dd0bf388,1.4062855841493966
1377,613,1,3,3000,291, a96a2232-e8a9-4543-b322-f37217c8bf15,9.7
1378,1536,10,3,12161,347, ff1e3731-d6c2-493c-a14d-9ed2d2a04d1a,2.8533837677822547
1379,731,3,4,5640,184, 1d0d956a-08a1-4fde-8fcf-9cb8f9a6b88c,3.2624113475177303
1380,218,10,1,18602,235, d5104da7-0575-497f-a0e7-3cb3f6b516de,1.2633050209654877
1381,1440,19,2,17866,404, 2af3e6ad-79b6-4245-a0ea-46ee693fddda,2.261278405910668
1382,1486,7,5,2150,5, 71a65efe-e089-4e39-ae1c-1d36e3e1359b,0.2325581395348837
1383,1771,17,3,9420,181, d993950b-610c-47f9-be8e-899d1ce3ee57,1.921443736730361
1384,1595,12,2,19115,120, 71597ed5-5e49-4f76-9af5-7398cb916b73,0.6277792309704421
1385,1601,8,1,17397,130, 5ecb8449-7a04-49ae-bbbf-0cad534e1b95,0.7472552738977986
1386,246,18,4,2589,411, cd42f6a7-9077-4b10-a291-40591f15ef7f,15.874855156431057
1387,894,3,1,7947,165, 40c9a230-b44e-4808-b79b-719ea5214694,2.0762551906379767
1388,404,4,5,2635,175, 79051414-e4d8-4aec-adc3-a6bed62f3962,6.641366223908918
1389,503,8,4,11476,395, f5c390c2-3880-4fbc-b150-c199480e7390,3.44196584175671
1390,2017,5,1,19584,222, af28f2b7-5259-45da-90a7-83eff425a923,1.133578431372549
1391,384,11,5,16833,364, 8da77f72-3fce-4e2e-a383-2489a999143c,2.162419057803125
1392,2081,2,5,1155,40, b69ecdd9-1220-440f-a529-9162fde7a698,3.463203463203463
1393,402,19,5,5545,311, d8c4a08a-e603-49c1-8fee-f30b234a84c7,5.608656447249775
1394,1449,3,2,15350,406, d1ae9533-4af9-4bfe-b455-b9542e14943d,2.6449511400651464
1395,269,12,5,17348,323, cf374a48-8f28-400c-92d4-fea36fd8b4c5,1.861886096379986
1396,1777,7,3,8743,164, 34fd3357-5ed6-4de5-8fac-87c07a09c9f7,1.8757863433604027
1397,113,6,5,6062,182, fba35372-7c3c-4fe2-bf91-396d057b129b,3.0023094688221708
1398,1528,8,1,12329,314, 56e8ea24-c27a-48ff-9698-e145f0b56d3d,2.546840781896342
1399,1006,5,3,13551,277, 229c373b-8d83-452a-998b-c810604591d9,2.0441295845325067
1400,1345,13,4,18568,426, dcf5f6e4-dce5-4179-994c-4e46e074225d,2.294269711331322
1401,365,13,3,2178,260, 0f0918a6-262f-46ad-8784-951a6fa295c6,11.937557392102846
1402,206,1,1,1778,440, ec25f1ff-0053-4216-b2d6-f7c669718a09,24.746906636670417
1403,1910,14,4,14665,203, 7f25829a-c76f-40fb-92fc-9aa8569157a6,1.3842482100238664
1404,981,4,1,1385,356, 5c54d537-da02-4eba-a0ca-204b1e222a57,25.703971119133573
1405,1259,20,1,11513,124, c14f918f-4891-4acd-8460-4ec8e4a4ebec,1.0770433423086945
1406,107,1,2,10145,444, 2d1a3f82-1996-4de2-afe1-ae6eea56d22a,4.376540167570232
1407,1760,14,2,13319,437, 63cabef1-eee3-4561-b7f7-027b26c04f3d,3.2810271041369474
1408,40,19,1,11238,313, 46c4709e-fc38-4883-88c4-e84f8b7211f4,2.7851930948567363
1409,1770,19,5,5014,205, 4b3d9c79-065f-4ce2-8fe5-0310b21704fc,4.0885520542481055
1410,2091,3,2,1389,122, dda35336-e672-4df5-a00d-0f2b79432e5d,8.783297336213103
1411,1008,20,1,3729,93, d8ddad1b-1132-451f-9661-252443094a97,2.49396621078037
1412,1618,11,3,18665,278, 768ce1d7-a273-4bd8-bee2-819f6f0429ba,1.4894186980980444
1413,149,9,1,11011,254, 4798790f-d2f8-4727-b74f-61c69323606d,2.306784124965943
1414,2119,19,1,2767,289, 844654e2-16a4-4014-a2a0-d3d11ea6b996,10.444524756053488
1415,1627,2,4,14631,164, a88156d7-34ef-45d7-b9a7-50c29143bad7,1.1209076618139568
1416,1922,13,2,11585,85, 9d85c8d8-c173-4ece-81e9-21740bf00f36,0.73370738023306
1417,1186,3,4,3682,126, 0c90e3a7-f48f-41f7-a564-d5965d87f479,3.4220532319391634
1418,1808,11,5,6688,46, 49d81561-e229-429a-ae95-cd53222b218d,0.687799043062201
1419,1384,14,1,14938,2, 626dacad-5ce5-4729-a264-c3871620c9be,0.0133886731824876
1420,458,15,2,13119,339, 651e9583-0d57-4f75-8fc8-aa6126f0ffc5,2.584038417562314
1421,1876,5,2,11181,27, 015949cf-9785-4f30-8737-f863480f269b,0.2414810839817547
1422,688,7,2,17174,301, 46524e8c-8808-4ec7-9cc5-4612c9b2fa22,1.7526493536741583
1423,2021,2,1,11970,337, a42c2eb4-9c51-46a7-9911-693bd1cfcc02,2.815371762740184
1424,793,6,1,2397,326, 9d335cb1-3f52-46df-a4f7-c4965833ad45,13.600333750521484
1425,1220,11,3,10743,33, d5cebd7c-2a27-4afe-ace8-b56b26ea95f8,0.307176766266406
1426,92,2,4,11712,365, 5a94f975-c17e-4873-92cd-243b53b2bfdf,3.11646174863388
1427,1095,13,4,3464,42, 64ef8512-f112-48eb-bd08-aa9c74c17623,1.212471131639723
1428,906,1,1,2268,11, 662fef29-68e9-4197-96a1-d07853a352f9,0.4850088183421516
1429,656,3,5,16157,289, a72ebbb7-779e-4513-bea6-e575146fe5c7,1.7886983969796373
1430,308,20,2,13628,365, 6e8dbd3d-f60a-4f2a-818d-a5ad1c534517,2.67830936307602
1431,774,2,1,14948,212, f2e3819c-9481-45f5-a318-e70cedd8f7e2,1.4182499331014182
1432,1127,19,1,8857,228, 03be6632-f992-40d2-90aa-ff717c844722,2.574235068307553
1433,280,9,1,14432,255, f323ea87-ee49-4cfb-ad4a-0087d44694a9,1.7669068736141909
1434,2181,18,2,1074,485, 1a174c8c-b27b-4f67-a75b-80cd9f815251,45.15828677839851
1435,2134,1,2,2234,161, 8d43c3bc-ee6e-4313-a62d-c38252818dea,7.20680393912265
1436,605,20,1,10816,301, 09926e45-ed8e-45ba-9d54-07c0c259d5e0,2.782914201183432
1437,1205,14,3,17109,206, f9f64045-6e0c-40f6-8d49-1052ee87d013,1.2040446548600152
1438,1695,14,4,18014,285, 7266dd30-9963-4cad-98d3-c824e7cc149c,1.5821028089263909
1439,2083,18,3,11688,253, c820c7ba-a392-4e35-bd42-156933a5c332,2.1646132785763177
1440,1530,13,3,18553,200, d7d48293-705a-4193-9a2d-23f1fa7e6f04,1.077992777448391
1441,610,4,1,158,273, 101630c6-e4ed-4614-b24f-a816b73383a1,172.7848101265823
1442,2082,18,2,9114,208, 77406a4a-ab7a-4526-aafc-f7d3212e38c2,2.2822032038621898
1443,478,19,4,17778,467, 0ff8e0df-a1e8-4ce3-90e2-9f8062ac121e,2.626842164472944
1444,1747,4,3,10458,1, 14586706-3a0e-40fa-b2b5-9572533e3419,0.0095620577548288
1445,466,6,5,17148,54, 9452824b-34f1-4f90-bce6-245c14ab76ff,0.3149055283414975
1446,1333,12,2,4618,35, b8c9cca4-fbda-410c-8932-cb4aaffab1b3,0.7579038544824599
1447,1150,9,2,12876,367, f99fd58e-d003-4023-883d-ab41c36fdcc0,2.850264057160609
1448,1960,13,4,1300,65, 53ff319c-7103-4630-a82a-4c017985ae2c,5.0
1449,1086,14,4,14360,121, 9e0ea2aa-e4e5-4da5-9984-8e8cf76f33d4,0.8426183844011143
1450,1372,15,4,10325,116, 82980277-2dc4-4773-b89a-409eeca90368,1.1234866828087169
1451,240,14,1,18069,479, f6fc0791-adaf-4326-8cfe-52c91df7fe07,2.6509491394100397
1452,820,18,2,17182,428, f9050b6b-0f4f-45ea-962a-ada33b3d93da,2.490978931439879
1453,1866,2,1,7769,24, 7d5a3a45-8e5b-492e-95a8-9d5327832476,0.3089200669326811
1454,855,3,1,9801,301, 4a55b21a-33aa-4ec2-b485-7fe6b0e49bc8,3.071115192327313
1455,48,18,1,1697,339, 9c060f3c-e370-401a-9343-9cbf4f9c9649,19.97642899233942
1456,813,19,2,5885,58, 5efb2c5b-8699-418e-89c5-d83ee1cacd99,0.9855564995751912
1457,487,18,5,14277,448, 90f2ffea-d9e2-43a5-885a-4799ae92b782,3.137914127617847
1458,1614,15,3,3916,471, 9656aa50-a484-48ac-b3b3-8051de9f5ced,12.027579162410625
1459,1545,6,2,18721,87, d0136a4d-a09e-4ef3-8e9f-8245a8dbceaf,0.464718765023236
1460,1271,4,2,12999,415, c99dda75-365e-4e00-bb8a-b8338b2af58d,3.192553273328717
1461,1129,10,4,17221,77, 27194589-3611-4238-9c3f-7ac4f17f4f14,0.4471285058939667
1462,1538,12,3,13264,233, d3060093-804e-4111-af24-61621d6126f3,1.7566344993968637
1463,888,5,4,12206,9, 24d0d7d2-ff1e-440f-8d12-1f6c18cf9381,0.0737342290676716
1464,1483,20,5,8432,180, 361eeff4-a4bf-4695-ba8a-8f8e2c901c12,2.134724857685009
1465,1396,5,1,18122,221, 03d0b828-5f9d-4a4c-a221-181e59b0a962,1.2195121951219512
1466,1806,16,4,9223,263, 4ed347fc-8a4b-4d9b-bfea-3afcf67e5cc2,2.8515667353355743
1467,35,18,5,8153,63, fd1a14df-b614-44da-a123-ba444d74f77c,0.7727216975346498
1468,1600,15,3,9162,160, abb07bbf-52e2-4ea3-b50f-7293c1826496,1.7463435931019426
1469,1642,8,1,15073,209, f74cd529-1fb9-44c8-be58-4df5755b4dbb,1.3865852849465934
1470,1268,1,5,6534,349, 25f25179-d129-4950-8559-a7677084fe3b,5.341291704928069
1471,1545,9,4,3968,399, 2494815b-aaeb-4268-9947-26770dd77d45,10.055443548387096
1472,1579,12,5,855,211, 624541bd-e539-4319-87c4-56e3fa480ad3,24.678362573099417
1473,1802,1,5,9160,354, 1116fdea-b417-4e75-8456-32c874cad667,3.8646288209606983
1474,545,5,1,12258,493, 36520a99-e126-4c44-9836-08c07d963789,4.021863272964595
1475,1517,9,2,12961,162, 9b307c62-56a3-48de-ba68-a6ebac5324f1,1.249903556824319
1476,905,1,5,9012,251, 44e89908-565d-4a3d-8fc4-d66e0f082014,2.7851753217931647
1477,1590,14,1,10737,72, 7a77cab9-15d2-459c-87d7-88d5dea51d63,0.6705783738474435
1478,152,17,1,3586,136, 50ee29da-eb5b-467d-9e80-475b78ed2e2f,3.7925264919129953
1479,1336,3,3,18007,478, fcfb1a14-9c6f-48a5-be7e-8f3f34c7a44b,2.6545232409618484
1480,1600,16,3,3573,375, f63f4a89-6451-4828-b85d-ba75d390b2c5,10.495382031905962
1481,60,8,2,11189,362, 2251c622-3fdb-470d-8251-6db0e37b1587,3.235320403968183
1482,317,19,4,14066,422, 47793bc2-e1ab-45d7-afa9-e548726fe25f,3.000142186833499
1483,2091,15,5,14870,95, a1dfc753-c9b5-4f4d-85c5-d51078e1a4b0,0.6388702084734365
1484,2008,2,5,19623,365, 62d12057-259c-47d8-b509-652f9db68c37,1.8600621719410897
1485,1885,6,1,18249,269, eba8402b-d337-41d0-b0c3-f46617e88a84,1.47405337278755
1486,1136,10,1,10776,55, cf182840-2817-4e8c-ac22-276405cd8502,0.5103934669636229
1487,1984,13,1,15320,426, 141dafea-11e7-43fe-be9d-1be874c99312,2.7806788511749345
1488,1911,15,3,15198,163, 9f8c3bcf-cd51-44a6-83cb-b169aac53d7a,1.0725095407290433
1489,1866,11,1,5599,454, 06956f99-efdf-4169-8462-9b35b1f9e520,8.108590819789248
1490,1731,9,2,11766,95, 073c9a8a-05a1-45b5-aa21-7cbaaea94a21,0.8074111847696753
1491,1717,14,1,16148,154, 679407a4-3c9f-4b88-80f2-f26ea610c7df,0.9536784741144414
1492,1435,3,4,13623,391, 70c727d0-263f-409e-957f-0c18f9f614af,2.870146076488292
1493,1281,20,1,15025,243, 98f9c2b0-d44d-48e9-b1f7-539d2a60ca91,1.617304492512479
1494,1488,16,5,2078,463, 0342256c-ef59-400f-9fc7-d0350d64cec3,22.28103946102021
1495,739,8,5,8748,379, 73e9d2ad-099b-49d5-b49f-ba0fa0d9d77a,4.332418838591678
1496,719,11,1,8568,20, 6e6bd822-280f-44a3-ab0b-dedb78472fce,0.2334267040149393
1497,226,2,5,5211,71, 274a7f0c-a6e4-45d2-8873-eb7082529ab8,1.362502398771829
1498,1547,5,1,4508,109, abad160c-1b9c-432b-bd29-164230052ec1,2.417923691215617
1499,829,12,1,4441,493, 16fabfd0-14b4-471c-a5ca-d58223a633a7,11.101103355100204
1500,88,9,3,14494,140, 207afe1d-ce79-4a2c-a5a9-9b7be7817a5f,0.9659169311439216
1501,1125,11,3,13616,255, 50be7373-d8b6-4b5f-bd61-2063f73ef47e,1.8727967097532316
1502,2147,16,5,18395,257, bcbee474-9a60-4f5f-a154-891fcccbd715,1.3971187822777928
1503,1640,10,5,15646,387, 0fd23d0a-0dd0-4f0c-9c2d-7f1d96343adc,2.473475648728109
1504,316,11,2,6401,67, a8db1b8f-7e78-405d-abb9-1dba84fb5395,1.046711451335729
1505,477,1,2,3232,62, 0e458b28-d030-4905-a318-aef76bf8147a,1.918316831683168
1506,2175,1,1,311,233, 99d457cd-2328-4aaf-aa8f-58d5fd3bc2ab,74.91961414790997
1507,551,1,2,11498,222, a829212e-335e-4d86-aa36-bf9dba61d8a4,1.9307705687945729
1508,387,20,4,17817,316, e6f80736-79a2-4d6e-b839-e36bdb2b0f30,1.7735870236291182
1509,965,15,3,847,355, 19a8ad5c-b71a-4f99-8a6c-aea89f925bfd,41.91263282172373
1510,2187,9,5,9335,144, 949c986e-ce36-4f13-a655-a89312bf698c,1.542581681842528
1511,132,6,2,5491,389, 27f434cf-9d3e-475e-ab62-d69488f79f76,7.084319796029867
1512,417,19,4,13925,170, f51e8c77-105a-4fcf-856d-940479a8f599,1.220825852782765
1513,557,8,2,8173,450, a2491190-a54f-4f15-a3db-3502646071d4,5.505934173498103
1514,1338,17,5,9047,65, 22450859-ee21-45df-afec-c799c5967c3a,0.7184702111197082
1515,1331,12,2,11974,76, ecd10c7b-b839-405c-822b-9bf5343ee298,0.6347085351595122
1516,1444,2,3,15630,58, 3fcba392-86a3-45f7-b1f4-fc9ba342e369,0.3710812539987204
1517,178,8,2,16639,249, fb3b93b8-8e5e-407d-81a2-78e80a37fc79,1.4964841637117616
1518,951,1,4,11629,215, 553d16eb-68d8-425a-9e3a-83d2d84f4c24,1.8488262103362283
1519,1942,13,2,14128,406, 32ecd09d-7953-450b-aea2-9e945d1e4a61,2.873725934314836
1520,1760,11,5,11269,86, 7d3d06c3-356c-4a4c-91ed-979777fd2db3,0.7631555594995119
1521,620,19,2,8363,38, e049c5b0-de01-40e5-9263-66e1be7c3555,0.4543823986607676
1522,1108,2,4,3932,97, 8ba10689-51f5-4e69-bd45-1397c8631b0b,2.466937945066124
1523,892,20,2,12343,92, db44c302-afc3-4fa6-91d0-70367e45becf,0.7453617434983392
1524,1282,18,1,9882,160, 88d3d258-fc86-4670-82b1-f3aeb9a7e2bf,1.6191054442420565
1525,1672,4,5,17955,49, beb5befc-80f9-471e-878d-a9a0c1201e33,0.2729044834307992
1526,2162,7,1,12224,345, edf35bbd-f528-4595-b806-647b7efc53e2,2.822316753926702
1527,922,5,1,8660,144, 5d9ac22c-f981-4101-aa98-eb1adf8322df,1.6628175519630486
1528,547,9,5,8149,75, 58dd3004-a941-43bc-a56f-d640befa77fa,0.9203583261749908
1529,1935,13,5,6615,165, b49945d9-60f3-4656-b132-1f44e4369d26,2.494331065759637
1530,618,18,4,7949,252, 45844ce1-72f1-440e-a057-e44457ea8615,3.1702100893194114
1531,1810,15,4,4609,184, 378105a9-c33a-405d-a3df-6853467f7729,3.992189195053157
1532,972,18,4,927,471, 07af668e-cee4-4c94-a04c-1fbf7e65e58e,50.80906148867314
1533,1987,1,1,2875,5, 189b7cb5-8cdf-4731-9a23-86d6349bebe4,0.1739130434782608
1534,1640,4,2,14213,406, dfb75dcb-9f07-4a1e-8e97-794264e69e50,2.8565397875184693
1535,174,13,3,6285,50, abc36af3-e2c7-414d-927c-934f9a0a3c55,0.7955449482895784
1536,580,14,2,13176,73, 0292200f-2d9e-4fb5-92af-5f84c2fd32da,0.5540376442015786
1537,1593,8,3,15749,129, 574613b0-d67f-4598-ad9f-11068f187087,0.8190996253730395
1538,474,5,3,16771,231, e06a9ee0-5d7f-4d62-ac6c-01648c7b6922,1.3773776161230695
1539,1237,20,3,8611,420, c2c9b678-f2de-4b95-aa5b-9c76760bbdbf,4.877482290094066
1540,1424,7,3,1969,406, cadacfcf-3994-4589-812d-d550e9b62dde,20.61960385982732
1541,216,9,5,15233,3, 912473ea-daef-4e2c-8078-61bf0116e189,0.019694085209742
1542,2044,6,4,18717,355, 717a5ac1-cb43-4263-8c10-3596bd2ba36b,1.8966714751295612
1543,510,12,5,2684,95, 78e3db65-4983-452e-92d4-c67111e65f60,3.5394932935916543
1544,595,11,1,10457,110, 23366b0f-e288-4225-8cd7-79dffe3869ef,1.0519269388926078
1545,2152,15,5,13500,396, 4f8b1829-722c-4fb7-9abb-89db45789f63,2.933333333333333
1546,769,17,4,6239,164, c2b40fc2-292e-4589-8d45-5520e577ec5a,2.628626382433082
1547,1101,3,2,1467,398, 746167f3-1421-4480-885c-762db572f51a,27.13019768234492
1548,429,17,4,11695,307, 47738d0d-aa26-4977-a3c6-45dd48d3c93b,2.625053441641727
1549,1113,8,2,13496,340, 0e74e048-607e-412a-bb01-d2f80f0c4efc,2.5192649673977474
1550,762,12,1,4551,486, bf690c50-5082-4402-8e3b-8ad456e58839,10.67897165458141
1551,2078,13,3,4629,205, df6f8b24-34fd-4048-ac0b-f5f17cd2a87b,4.428602289911428
1552,1760,12,5,606,299, e8c40605-be9d-46c4-ba7e-2c0409ae2adf,49.339933993399335
1553,1182,5,3,15852,5, cb1c6463-fd5c-4ea2-8a30-951a0deb4467,0.0315417612919505
1554,517,1,1,16437,22, 93aa6787-48e6-4be1-a0f4-2d6f69679184,0.1338443754943116
1555,48,17,1,6223,422, 099e2409-45d4-475c-88ad-9442d48502d9,6.781295195243452
1556,1377,5,2,14730,376, 2824d268-f80b-4589-9b59-fa8e75fc1d8c,2.552613713509844
1557,1740,8,2,5249,481, 1fbb3335-b66a-4a62-8d12-b9ac9227d825,9.16365021908935
1558,1524,2,1,10726,382, 37d34852-eee3-441f-b8e8-bf80f87bd515,3.561439492821182
1559,275,5,4,17109,172, 555d9c60-eb5a-4be4-a4f8-052008ca3cfa,1.0053188380384592
1560,1083,14,3,6363,18, 7db815e7-dc17-4523-8298-810a8e498eb1,0.2828854314002829
1561,471,2,5,13791,61, 830c57d8-a8e1-4e6f-bc8d-719d203889fb,0.4423174534116452
1562,679,12,1,14053,286, c5f53bd7-72ee-4a29-9e8f-4be07cb53657,2.0351526364477337
1563,895,14,5,18908,350, 38cf7cd2-36c1-4fc9-9cff-1e76271858ba,1.8510683308652425
1564,1448,5,1,17996,319, c7bea069-e502-4b33-ae73-084bc52be4e5,1.7726161369193152
1565,1978,18,2,4134,18, f8aafb75-5139-401d-a6bd-441ae974b245,0.4354136429608127
1566,100,18,2,7900,206, 2c34fe44-e0ac-44b2-9dbb-9745106a4bbd,2.607594936708861
1567,2067,16,1,11854,415, c7be7c10-4fd1-4a2b-9cec-0285ec58174e,3.5009279568078284
1568,536,5,5,5922,85, 76885d43-361a-46c7-9029-39f0197f5189,1.43532590341101
1569,2138,2,3,19174,251, 24cc1320-a877-4250-a4b5-da310edae8ea,1.309064357984771
1570,1683,18,1,16042,496, 0ef48061-2d09-4130-9e10-ae5ca2ad0ca3,3.091883805011844
1571,1339,3,1,5997,173, a7236573-cfed-45c1-8952-8c3c2a5a9c28,2.8847757211939307
1572,1341,9,4,7110,216, 773d63fa-b592-44fe-bdf9-e7ac07018ef1,3.037974683544304
1573,32,6,1,7322,4, f4f1368b-31db-4097-a07b-df2b74159244,0.0546298825457525
1574,1581,18,2,1882,21, f8bffaca-af82-40dd-8af3-cd17253a6a7c,1.1158342189160468
1575,744,1,4,7927,374, 4d42090a-03f9-4188-b509-1c6fe877be4e,4.718052226567428
1576,1002,18,4,653,32, b3d977bf-daf0-4df8-b76a-40956e08a6b7,4.900459418070445
1577,737,2,2,15216,178, 7cc1a514-0da7-4a69-8c27-a87f91bd2ad4,1.1698212407991588
1578,1837,17,2,12395,269, dabd0a8d-63f6-4ed3-b599-f0683349a6fa,2.170229931423961
1579,673,12,2,11129,168, f0e63083-abda-4088-8b0e-a9870982d4d9,1.509569592955342
1580,1017,2,5,7954,372, 37389fb9-4df5-4359-a23f-cdd51e71c5cb,4.676892129746039
1581,1956,1,4,11908,209, c10f2761-0b58-4234-82ef-c158396c4378,1.7551226066509908
1582,581,10,3,2685,221, 954d6d0e-b5f9-4fc7-afdd-29c12ad32ab3,8.230912476722532
1583,208,2,3,6209,482, da4171ae-76a1-4e74-9860-9d508b48a28e,7.762924786600096
1584,1223,5,5,13407,469, a440b43a-1fd2-4426-a9f6-498a735386c9,3.498172596404863
1585,1585,17,3,749,315, 6adf3f5d-87ef-43f6-8431-819a5bb3a199,42.05607476635514
1586,26,1,4,14789,31, ce963649-e515-423c-a4e9-5b4d713a4968,0.2096152545811075
