procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,lead_time_days,delivery_date_key,quality_score,po_number,total_cost
834,753,16,2,3274,106.72293674821998,42,1650,94.3139536381045, bcf31480-6f9c-4468-adb0-e54633f7b7c9,349410.89491367224
835,148,10,4,837,1294.272077205642,49,1157,78.76174612649392, adcb7906-ea67-4cc0-a66f-c1105947a9f9,1083305.7286211224
836,1926,8,3,4760,1375.310782841345,41,1364,86.0045968461022, 08ed1be3-6540-48e7-91e5-9dfe99135855,6546479.326324802
837,1021,19,10,1126,660.3494359819964,27,1712,76.8808301911228, e0ff9e3f-c693-44f8-8e85-5b7f48d0d83f,743553.464915728
838,1079,4,7,4739,683.4484707369999,45,510,85.56663842198147, f6a90a2a-494f-4485-90b4-a58ec0902239,3238862.3028226425
839,1734,14,10,1203,1261.6655164761032,20,163,91.36247086302828, 5da1b4a3-9cc4-43a8-9112-6547cc2688e7,1517783.616320752
840,1786,8,10,2783,1891.872879225428,24,304,71.97312485647224, a5227e1c-37b9-4111-8ef1-bf033903510d,5265082.222884366
841,692,14,10,495,795.4717582531044,49,782,74.12273051970301, 8f303486-dd7b-4ac2-994c-a995975a555e,393758.5203352867
842,2093,12,8,3039,992.244867083564,37,54,70.21931887380354, 889ce8e4-cc9b-48a4-aa72-61815bbbcbfb,3015432.1510669515
843,1746,1,5,4584,1399.5691818905584,28,1178,81.36002967118452, 7a2746d1-c835-476d-8950-c8bde62a74d7,6415625.12978632
844,2134,19,2,3431,691.2187014080429,53,374,93.01945834205114, 1091dc4b-be70-4f36-b29a-d9e35929d203,2371571.364530995
845,1806,18,9,1634,1739.0280583043725,17,877,83.48547554584782, f74cc040-1ce5-430f-8b09-3aad74c7c50e,2841571.8472693446
846,264,12,1,144,1693.901286215344,8,1451,87.12348855628265, 3addc2c6-4b28-4539-aedc-b62fee41856b,243921.78521500956
847,1249,10,5,2079,1351.823135373454,14,1066,87.69611988830344, 4b0a8bbf-e87f-4d27-86dd-cb07d4f6988d,2810440.298441411
848,216,1,3,1964,1078.4779628228691,56,40,72.68621633762726, 41bb5daa-771b-4a35-be35-8c5726cd2229,2118130.718984115
849,231,14,8,1907,1967.2066433311877,13,1655,75.23371487551216, e5d6f8f0-d7cf-410f-98e2-502ca24f10bc,3751463.068832574
850,1726,9,8,2374,1407.7372345993,28,1647,97.45642677633867, b8de0054-b35c-439a-944b-cd695f053de3,3341968.1949387384
851,1201,15,1,4544,1290.020943045921,34,798,83.76133055165204, f2bd9070-920c-4124-a7b0-a4bffabc7174,5861855.165200666
852,1541,14,4,2260,1754.8677012413618,32,710,82.55837806412941, 095dc61a-bb60-4293-9351-e06fe153a8f6,3966001.004805478
853,1747,9,10,3201,1114.4314415371302,12,629,92.52959480272924, 29ab9261-86c2-4893-84cc-1ce8522dff68,3567295.044360354
854,707,11,8,2423,493.4178780854259,18,1517,71.3557958406079, 327df68a-7632-47f1-a95e-611d7e1ffa9e,1195551.518600987
855,513,5,9,3533,284.1668432639618,39,25,95.22344046545314, a195353f-c3ea-4d34-a75e-02ebbc1677b0,1003961.4572515772
856,1897,12,9,4921,947.3539738540416,3,965,90.1130595553212, 292a3f6a-c9d6-424d-9361-0d4e8d286a9c,4661928.905335738
857,1125,16,2,3607,1036.1517705368128,4,2115,74.34771897524672, edcf0138-a56b-4f9e-9290-c2deebc2728d,3737399.436326284
858,1937,20,9,903,1657.1115316521812,35,1019,71.94772831320158, 94109371-a825-4f25-b5fd-3cac1e4f3f91,1496371.7130819196
859,1993,3,8,2169,287.5542704898632,51,478,70.08665530712871, 914b8e9d-e9c6-4f0c-bcbc-42336c334293,623705.2126925132
860,351,5,9,4580,1365.6481457200111,33,105,78.82458388387809, 68552534-f194-462c-8f67-1cba5eac230b,6254668.507397651
861,803,19,9,590,615.2126003004796,25,1457,79.74400173561085, b5e82ca9-f571-4ac1-a4f4-2636a4929616,362975.43417728296
862,451,5,3,1579,1878.6701871970504,25,1645,75.30421434360422, ed7aeaa7-a917-4147-be9e-f9920527e210,2966420.2255841424
863,1293,18,5,3035,946.1384867426592,14,1074,78.61270609298411, a383bae7-1b52-44be-9b0a-839c7c48e3aa,2871530.307263971
864,902,4,3,1803,1248.5724570524803,23,1236,86.86113388459373, 729cc157-1a00-4aec-832a-61d45825fbb1,2251176.140065622
865,63,15,6,4416,1303.71529804623,20,602,73.38577916057334, 6f884439-b8ff-4b9a-923b-48a5f9f1a00f,5757206.756172151
866,1789,5,10,3765,191.10009966052743,54,389,76.03417195916529, 6604453e-ed97-4ab1-b16c-3c628825e087,719491.8752218857
867,505,8,5,2112,1705.8681743166703,31,1215,86.85971217459499, 8f53716a-3bff-4c42-b069-b886240397aa,3602793.584156808
868,1700,16,2,4786,336.83047564752025,40,964,91.13418910045648, 5b7093e1-4250-4b5d-867f-3e10025003e7,1612070.6564490318
869,1654,1,3,3330,800.8640626451204,22,429,97.93812256367043, 6b0eeae4-5c98-434c-aa01-d41feb8b3b3d,2666877.3286082507
870,1209,5,7,242,1348.4017363468936,49,2065,85.31662173339998, 7c92aff1-238e-4ade-8b4c-aa1827d7caa6,326313.22019594826
871,1595,18,10,1949,119.8876032062726,24,443,73.39672685342514, 0b2f8fe9-c8fc-4672-a201-97813dbe7342,233660.93864902528
872,1839,16,10,4120,1165.0434598782529,17,1017,87.74584665351452, 3f163781-9207-43e5-99c0-795eb265a80b,4799979.054698402
873,764,10,5,144,825.7331033766337,43,2015,99.86090036394717, e3324913-8c23-4ee3-ad4c-b4c0b54e96c2,118905.56688623526
874,426,4,3,550,137.0666864668242,8,1616,96.49193563039552, 9a10ef5d-d464-4b72-851f-76d2d602dd37,75386.6775567533
875,833,18,4,1359,1455.5183308935775,21,2018,93.40487928519968, 8d354fe3-a855-4ccd-a390-aecd6d2da471,1978049.411684372
876,500,17,6,1103,1007.6534513024194,49,1595,92.03788201163889, b9cc1e1a-8e98-4a0a-a742-23fd5a5d63b6,1111441.7567865686
877,845,13,8,4877,613.8459464462981,43,392,92.6666668933902, 18417f94-8809-4477-b20d-1a34e3116d3f,2993726.6808185955
878,1061,8,7,3451,177.812314881649,15,30,72.721258732159, 2cdec4b1-b91e-446e-9d9d-70c88d5e2359,613630.2986565707
879,1550,8,3,2096,1099.4736688823402,27,131,85.60537226533667, a4753a23-6abb-4cc2-bd42-43ce6f2f52ce,2304496.809977385
880,1421,12,2,3774,618.8657267163004,23,401,90.68739682067032, ed1968cb-23b3-43af-b1f3-7580bf421578,2335599.252627318
881,750,18,3,3588,1893.901620482612,42,123,72.18166745145501, b0d08289-20a8-49e8-bdaa-c140e5d15200,6795319.014291612
882,1591,6,5,4988,1187.1171995339937,37,2099,97.44273149574472, 6809f1b6-991e-4222-978e-bb4241eef62f,5921340.59127556
883,1948,7,7,3753,577.2795656215435,27,920,73.83062957848246, d245dd42-1862-4130-af87-2d90788d1ee1,2166530.2097776528
884,1046,17,8,3132,1061.949918881006,13,1616,72.64587355134051, dfda105a-0e76-4d8b-9c97-2fc57075c1b0,3326027.1459353105
885,495,5,6,1594,1083.5958240672485,50,74,73.70329545529435, f6b7a0e6-2ad3-4902-bd6e-6e56393cc9ce,1727251.743563194
886,1227,19,2,1172,1456.25559133392,32,1527,82.69707153985124, 08843416-85de-44dc-83a1-5bd4f6cdc81c,1706731.553043354
887,950,8,2,4212,1805.382623101964,41,111,86.29527291423966, 0e753487-7ce6-4e32-ac57-ea64487efe30,7604271.608505471
888,1370,19,10,4344,1925.5613068880764,5,1991,72.84216915448948, d762f25f-2aed-4dce-859e-9d5189ddc130,8364638.317121804
889,1039,8,5,1678,1438.602632808717,41,1057,93.57953745118006, 14f1ac72-1f02-4f0c-a403-325c09bbcef1,2413975.2178530274
890,1054,19,5,1335,1096.367349382141,28,2128,76.00482782772715, a2fdded4-35d2-44b3-be00-a6d91577a558,1463650.411425158
891,1788,7,1,1839,457.6148520810475,10,1568,86.81393248686001, 78038bd7-bb30-465a-ac9e-58cc8f3cf82f,841553.7129770464
892,1653,3,1,1115,812.0285391502122,13,2174,84.73368997332162, db5cb53f-e803-4a03-9bf9-0c3e200e3868,905411.8211524866
893,620,6,9,4912,982.6900918708524,30,508,97.16906737276166, 34af3bbf-9625-4bce-978b-b992b06bcffb,4826973.731269626
894,627,8,7,3065,265.4585946633508,29,534,96.79910469452638, bd3f759c-bb66-48f2-95d3-325d5b857d62,813630.5926431702
895,272,18,8,1659,520.2435749098381,17,151,77.15236316211191, 888cf77c-3c17-4d60-986c-6b9a1d74cdc4,863084.0907754215
896,420,15,5,1668,1969.0606865005589,9,218,86.15275276037711, e0561f54-9dbc-4420-8cc2-d501f4883605,3284393.225082932
897,2048,17,3,2086,1515.813203343202,48,282,99.56200409391946, 0e53dbfe-6874-4e84-8db7-d0f539cec71b,3161986.3421739195
898,489,4,3,1610,969.193338906783,50,305,79.95541747968561, a944167c-5fa5-4a2e-a523-33aca06f3439,1560401.2756399205
899,796,7,3,4675,459.8048038397282,14,1775,72.2100781518134, 55b09b0c-8c83-40b3-8236-b697956784aa,2149587.4579507294
900,1342,17,1,3956,1151.160851524124,15,662,91.5409733562792, 5fa16318-64df-409e-97ca-777d76bf0eba,4553992.328629434
901,467,6,3,1811,471.4315874452896,16,1219,85.09581445264615, 8b96a8bf-3bad-4c44-8d07-12932f098325,853762.6048634194
902,440,13,2,4239,394.2864439860358,10,1450,98.18898689387258, 9fe4ebd5-f8d7-4c37-966d-ff00050fe7d0,1671380.2360568058
903,1355,7,8,3627,196.57519991232192,54,1588,87.25599414595237, cc4006c3-27ec-4544-bb90-ff7601aeeeee,712978.2500819917
904,273,9,10,3968,698.2475448997347,57,654,85.34489295497328, b6f9ce7a-e5b6-4006-aefd-56a81201e6fc,2770646.258162148
905,1045,19,10,4551,1088.0291444121756,45,397,97.44540626143794, ed41d72d-b44c-4b02-83f5-dfd1a8320380,4951620.636219811
906,1516,20,6,4669,327.06195969965785,33,744,81.4115050355748, 088bb475-a171-4c96-9e7d-f94cb1eab573,1527052.2898377024
907,956,13,5,3769,408.86660200241954,23,1184,87.92339034546944, 4f400145-a68b-4d17-983d-0be2eecfaa0f,1541018.2229471193
908,1291,15,1,3744,788.3670643753502,56,1454,95.37117207449532, a934683d-139a-456f-80c6-45a9e8e8c510,2951646.289021312
909,1920,17,2,2260,984.1679615523508,52,2018,87.92760334807762, 2dc1987e-baf9-4381-af24-602a98379fc6,2224219.593108313
910,188,5,2,1601,1526.9435265387335,26,51,78.93387529357183, 731cee51-df8d-43e5-8365-aa6931c835c1,2444636.5859885127
911,1499,19,7,914,1137.590048438847,42,1826,86.74966508161617, 3d864adb-3eb8-45fb-b0eb-3c93b3cce3c9,1039757.3042731058
912,208,6,7,4165,1239.2251296664176,27,884,82.96077151506161, d6f6ef9b-4fce-4d38-a540-c1ade2107ff8,5161372.665060629
913,74,12,6,3425,1395.458800134814,46,1740,99.5414109170343, b4df4e6e-cf39-45ea-a029-3da4e1111523,4779446.390461738
914,673,15,8,4596,907.4560395786144,30,1751,71.52827766041345, c2e804b2-3755-469f-961f-27ef4175c1ed,4170667.957903312
915,1050,15,4,1423,692.8353359405136,19,688,93.03905241437556, 01ca9107-cea9-4df1-a067-fcd47dfe9912,985904.6830433508
916,874,3,9,104,1602.837274346114,37,1954,70.72045906998041, 3b0bd415-bf7a-4cd4-a659-0caab3302698,166695.07653199587
917,1794,4,8,3617,1658.357629928562,21,362,88.11743813688905, f980a30f-47b1-4e97-9b5c-f83af5a05df1,5998279.547451609
918,1882,5,3,1358,316.42436284245093,34,400,82.9280976500953, 9a25b5c6-8207-4c6d-8642-dce0dd569910,429704.28474004834
919,515,6,3,2134,1907.205354782634,21,795,97.31331412308556, 2489497a-f6c1-4105-8a29-b67b790cba35,4069976.227106141
920,1824,6,9,299,1860.5462443373465,4,563,86.18021293204013, aac48514-68e6-43b2-9a33-4b2b9df08b46,556303.3270568666
921,280,17,9,1805,1743.046847393819,44,2065,94.82000494467044, 7d203753-8360-4768-b98e-7de0c70e11e3,3146199.5595458434
922,760,8,5,4041,851.0902531910031,35,220,90.16424613042126, a0b6a75b-0ad7-4f78-ac63-2301a4333c57,3439255.7131448435
923,556,19,10,4031,1685.9350369959047,7,2017,83.41177066289572, 18b31da0-f6dd-4f40-82e2-4c44cc941a2d,6796004.134130492
924,1057,20,1,2168,1259.8365324669269,32,626,80.13133975125858, 3e4ed9c0-d001-4ab5-8b6f-88af8e03f519,2731325.6023882977
925,291,13,3,3858,418.7355312403137,36,1665,73.51110377129865, 1bb67986-772d-40cc-832a-909e5fede7d7,1615481.6795251304
926,785,15,5,3245,1552.017208910319,33,903,70.40557159588313, 1c81b8de-35f3-45e3-90ea-55004c7377d4,5036295.842913985
927,1623,17,4,2943,818.1290402551219,43,64,70.04188625801753, 3a43ed20-531c-43a2-b4ad-b12a60412cb4,2407753.765470824
928,742,17,4,2296,591.4074957570957,58,1992,76.77714818499338, b135ff0c-2d6f-43c8-9393-9051f78a8eac,1357871.6102582917
929,83,2,1,724,1757.8015104158794,10,1928,86.82764793637071, 58c5db5e-15c9-43e8-805e-791430d9852f,1272648.2935410966
930,2012,3,6,2233,1725.9317746913891,47,950,99.26483631883866, 5d3726d4-5f70-4551-ad75-cf968092cc05,3854005.652885872
931,1162,9,10,2678,1730.1027560057485,49,439,91.15687002029874, 39426abe-572d-48f8-a68e-f7a373e94a70,4633215.180583394
932,83,6,4,791,1720.451885190491,28,897,72.12048465523274, f82019da-e296-4aa1-84f2-de8baa0c2ba9,1360877.4411856784
933,1711,1,1,2697,1112.9158978646742,25,1763,89.35621413121191, 01255dd3-3741-4304-919e-c0aa5c587c20,3001534.176541026
934,648,19,10,913,1237.6714532722274,57,581,84.56486926855005, c893ff45-ce5e-4af9-ac13-5417ba5db495,1129994.0368375436
935,151,4,6,1727,1898.2424683645088,51,2080,89.08550302047178, 5da1dc2f-1cc4-4215-9ba3-9b0f790ea155,3278264.742865506
936,944,13,5,4716,267.3888543656462,23,1,88.69575684731574, 24d25eb9-848d-4d1a-8c9d-21204f0e91b3,1261005.8371883873
937,1758,20,5,3692,1614.4601595136255,31,706,74.31834905455784, 82e434ea-3928-49b4-a302-268fd65a1ea6,5960586.908924306
938,860,8,2,2680,1057.2727998294158,37,1929,97.58378986895012, 472788a0-da05-460a-a896-1509829d06ea,2833491.1035428345
939,1869,5,1,4032,1957.0309806405137,27,152,86.63624629213416, 9a0a39a7-0bbc-4a57-8c1a-2a51c002eabe,7890748.913942551
940,115,10,7,395,1282.055254274837,51,1683,91.0228390391508, 2b61bb74-0091-468f-acbd-e5e64536b79d,506411.82543856057
941,726,20,5,3351,333.462937428446,3,563,81.61236289426172, a868fd9b-9261-4e9c-8bb0-e9feafb61c7c,1117434.303322723
942,1551,19,3,1254,1632.8270471735304,43,258,73.66874432810502, 24fb3943-2915-4978-a270-5059d8f1af00,2047565.117155607
943,1108,12,6,4080,1348.616412908886,45,965,90.72789113193454, 274cc66b-5824-4b4f-a1a9-f5723446981c,5502354.964668254
944,887,1,3,632,306.36630061705245,8,646,98.27466237147564, 9604f6a7-4c9d-4b16-b4c9-2ffe891cd448,193623.50198997717
945,810,9,6,987,27.8944012035491,28,190,87.43397494429334, 01b536cf-3b0b-4afc-bffc-b210902185d4,27531.77398790296
946,1841,16,6,3372,1091.8581217577332,17,578,75.95940751732655, c87dada9-43a9-45ef-9d3b-0fbb31ac5a3e,3681745.586567077
947,253,17,9,3025,490.5633305894657,50,1288,88.69756989575767, 383e6e18-8dec-4c9e-809b-8f2df17eeedf,1483954.0750331336
948,1297,18,8,2532,1735.8105631496358,47,836,82.86795313670864, c0ba681c-4f58-4537-a5cb-ef16a0d32ac4,4395072.345894878
949,825,14,1,3697,509.3505837399263,57,1842,81.97114709945696, badb391f-d602-44b8-9938-fec5d69393c1,1883069.1080865075
950,507,17,7,2520,1329.083748250908,30,505,97.4051430393728, fcfd1cb6-201f-47c7-af18-3e9ccc763447,3349291.045592288
951,2180,1,9,3335,696.8089134454676,22,2030,92.11245475802224, cbb761e8-7aa1-438a-b249-0afc88dddde7,2323857.7263406347
952,1735,15,2,4718,707.1329193648418,27,1870,85.26320622607275, cef97fa1-0d7e-4699-a695-db4b38a8201e,3336253.1135633234
953,351,19,9,934,371.8115263652888,57,1928,82.52504224911506, 170722f3-44b3-4af0-949c-1316976a9cb2,347271.96562517976
954,1107,2,6,1477,1010.4162310263738,19,378,77.28783130628969, d56f25a4-5137-4d55-8866-f1b523010745,1492384.773225954
955,1988,14,3,3580,1162.7506788300964,2,1230,80.30391337568928, 3c27c847-da22-4d02-9337-517188526892,4162647.430211745
956,818,2,8,4706,1166.2172219976092,3,2111,86.21849778763567, 593356fb-3448-4f2c-865b-5c1212e793cb,5488218.246720749
957,2174,15,7,311,1714.654208602421,15,849,71.45026397019409, 3f70dd62-9c62-448d-965f-867c085d2ea6,533257.458875353
958,835,1,8,1026,1308.1711020319954,39,1393,80.72553817518408, 8c59c97f-bf84-4f52-a4ae-c0a18b048e35,1342183.5506848271
959,1988,1,8,2772,1483.0732880922155,16,780,84.82261247276051, 46507754-6859-42ef-b295-ec405ad20497,4111079.154591621
960,896,12,7,4132,653.6619104094035,37,866,88.24884662272291, a5fbb6d0-51a0-4148-9af0-152800cef7da,2700931.013811656
961,2153,15,1,444,847.1644055462555,25,1931,92.29302154854167, 431e66a4-54f7-474a-8f5d-ef5c66133e2b,376140.9960625374
962,63,18,10,3182,46.40228783190251,26,539,70.41494958341556, 9f82a9bd-c887-4042-8257-5fa53379e4ec,147652.0798811138
963,751,15,10,4531,167.4275851477873,10,1106,78.84411186859202, 3e75b241-a0ce-4e03-852d-96bb1d3927c2,758614.3883046244
964,26,7,10,1801,776.3880736231172,16,1766,77.82871062779232, 77a84664-ab0b-4701-894b-891021f8dfcd,1398274.920595234
965,1,12,8,4800,427.3701317891668,38,1966,85.63838657315121, a37179af-6677-495d-abfd-ed40a22df7c2,2051376.6325880007
966,2142,10,5,3946,1627.7891978365333,7,1756,83.98039020196217, b761a668-c878-4b19-8361-3bf8c68833b1,6423256.174662961
967,1938,2,2,4116,1356.2081193340532,44,234,72.39702197716106, 96275d61-b639-40dc-a918-ed3a22f63ec2,5582152.619178963
968,1702,2,2,395,1940.9079046730803,46,1181,92.84054411467456, 726b774f-b19e-46ce-9c2b-5ce2552429eb,766658.6223458668
969,298,6,2,2848,1775.197585760637,13,1988,90.61813236075054, 1f04b3ed-ebf4-4898-a976-fd8d47e5f03a,5055762.724246293
970,1985,20,9,4583,1955.545436831527,28,2127,94.6343265075289, d96027af-61e4-46db-bf0d-746900ba24b9,8962264.736998888
971,1595,6,5,1596,736.8975138490437,8,1321,73.33104274322656, f8f4029f-b8c4-43c3-a85f-032dcabcd5c3,1176088.4321030737
972,209,10,3,3179,973.9088638919156,29,790,85.18697053112844, c9206cb2-5386-4e1d-acb0-aa00a0807dd5,3096056.2783123995
973,1482,3,6,1667,751.5252332358988,53,529,88.11166233907167, 5944f61f-78b0-45ee-a74f-86938e48e1ac,1252792.5638042432
974,907,16,9,2075,1928.9683959295617,13,897,71.46818883753849, 86d08e4a-5816-40be-bb64-c396be2298b9,4002609.42155384
975,284,5,9,4232,811.3903010805968,43,276,98.78247150133367, 3d05b2fb-5775-4a00-af88-a2debc45cd6e,3433803.7541730856
976,350,5,9,4378,242.35618010361304,36,403,93.83302204291216, 3f0e242d-c8d6-4a52-b141-15835d163d7c,1061035.356493618
977,1357,10,10,4265,508.5146881754519,3,1039,77.30955185857583, 7cf47972-5e95-474a-8b24-f4d602fcd8e7,2168815.1450683023
978,2013,13,4,336,855.3921185952762,27,163,88.86254471704578, ab1f7699-2990-49a6-8a06-e496de944f59,287411.7518480128
979,1774,3,5,563,1209.958047968621,21,1132,74.3012970572843, 0b64afe8-635b-4f13-b313-9cce0fdcd823,681206.3810063336
980,1352,18,1,4386,1239.9920897294453,26,2111,96.1963105455446, 81383eea-5703-4d9e-a419-b9776ca3b85c,5438605.305553347
981,1318,19,10,1029,1519.9793988879949,22,243,72.95024024757072, 1c4faa65-1dd9-4177-aa4d-bd82e0b7a38e,1564058.8014557466
982,1518,6,6,1986,1299.2549424601475,2,963,97.12283424022952, d11d8f58-06c2-4df6-a535-ced30a7f6032,2580320.315725853
983,184,20,2,4011,988.1526718650256,29,1140,94.83575518132108, ee272fe1-290c-4569-8ba3-389ee4457c72,3963480.366850618
984,2031,1,7,4512,70.04138584412931,54,2002,84.3467863074702, ae33904b-307c-4386-a439-b8171abca326,316026.73292871146
985,212,10,4,817,1393.106482884522,39,1046,89.5779817294438, a6ce2e24-419a-4496-a5e5-5c01937661de,1138167.9965166545
986,1275,10,4,757,180.0616044292257,14,1488,77.37433340164063, 3ddacb2d-a808-4262-accf-741c65ce6035,136306.63455292385
987,167,1,9,1312,942.9346310774764,31,1487,81.53050843066727, 76d06436-bce4-4d7c-a593-b681621220a9,1237130.2359736492
988,1872,19,1,3921,1793.8284760384984,11,965,76.52334103616819, e1e32227-5ecf-48c9-8910-2258116a62b7,7033601.454546952
989,1186,11,6,4152,1197.788997851976,46,2034,85.828527758537, fb0cc56f-b0ec-43e3-91a7-78b2c545d05a,4973219.919081404
990,875,13,2,2370,405.939867792369,23,2012,79.56038033017695, 41fbe8e1-cf74-4bd0-8f5b-f64c0da37579,962077.4866679144
991,1443,17,6,857,1617.83683481186,30,842,80.54642007538078, 28012e5e-6c74-470f-bbe1-48fa6cf6a0ab,1386486.167433764
992,1654,20,7,3578,607.8141557190369,6,1150,83.28295537582983, d5932798-c87e-44fd-b8b6-835b93123c20,2174759.049162714
993,407,18,3,1330,1158.7689700305018,9,370,96.17776349632796, 8d98f151-b192-4da0-8241-c307cab0a944,1541162.7301405673
994,405,4,4,3073,1275.3392708252957,54,1395,86.45858483442856, d55d376d-7f1f-451d-9a5a-5f83721822d8,3919117.5792461336
995,275,15,2,2547,1464.9317738406396,12,829,94.19788135191926, 66001dd8-58bf-4e63-bccc-2cfda64083b4,3731181.227972109
996,1439,2,7,3358,139.31531471672767,27,2076,95.45656160420742, 1733bb58-700e-4d8c-ae80-05eee325da01,467820.82681877154
997,2160,6,9,2112,1709.9915935907334,20,450,77.3628514069138, b5c4912a-47b9-4b67-b20c-64af3cd732d6,3611502.245663629
998,792,9,5,3775,236.5621453498169,20,527,93.33068600673796, d76bff08-58e3-4151-91c6-43346c997db3,893022.0986955588
999,136,11,5,182,198.12252094000388,31,183,89.45986679099579, 3d659d79-bee9-42a2-a20f-e10efcc23ac1,36058.29881108071
1000,333,20,9,3862,919.2002658877848,37,376,85.2221611498641, 0e07e118-b76f-4794-8e6c-4e08dcd20c87,3549951.4268586244
1001,1027,16,8,1500,750.6413864144589,43,1830,72.66000838137958, e5475b30-97fc-4cd0-bd05-5da215168a7e,1125962.0796216885
1002,1536,8,1,758,118.6812109103571,57,2013,87.17015104596571, 8dd69ab1-a862-438b-a6f3-1abbd7136fae,89960.35787005068
1003,2125,17,2,2972,340.3410360938894,10,210,74.66142874073691, b1f9dafa-4547-4f19-b78d-9233d4c419d5,1011493.5592710392
1004,1187,4,7,1437,884.034755016453,8,32,94.48765941503592, 90b84640-f340-4b25-8885-12fddb42e9ff,1270357.942958643
1005,1045,7,3,3324,1659.8536353911866,19,2092,98.03865431883924, cdc4ddcc-795f-42ae-b232-751371b0094b,5517353.484040304
1006,1602,11,6,793,251.39571495056305,10,1372,84.34322962317204, 62c1b98e-48f1-4f2d-9a38-34198564ec66,199356.8019557965
1007,953,11,1,4427,218.01544461290703,7,886,83.21581532648707, 38ac112a-ee73-4ef3-9650-6947d7b602de,965154.3733013396
1008,1987,11,8,1244,1611.610509874612,7,2164,84.66346874633047, 4f7b4592-8130-402f-97cc-c37d362a1830,2004843.4742840172
1009,472,15,2,3356,989.7078771747352,46,372,72.01546278453148, ea56c078-1ed6-476f-9b4a-0a0c4395b826,3321459.6357984114
1010,165,5,1,3627,726.896000952026,23,995,77.10944670922134, 852ada9c-fa81-4491-b11d-47e5e7e15aec,2636451.7954529985
1011,1992,6,2,1952,928.0937480447832,18,1395,98.21832565363096, 67a10205-d67c-4a04-bcbe-b41968468123,1811638.996183417
1012,1740,5,8,4583,827.5849113704799,16,1726,80.35223199975606, 55164e00-4232-4552-92d2-0e6b0b674367,3792821.648810909
1013,164,9,10,2779,1565.9693995687392,10,1739,87.74073188902008, 1bb8b6de-4491-493f-a844-5a4db46f2722,4351828.961401526
1014,104,11,5,963,28.561451185661205,7,238,89.4742522654309, 637d886d-8dd2-42f9-ae51-c3975d5aaddd,27504.67749179174
1015,596,3,9,1349,871.9855714608194,24,2107,96.31468037299162, 942bd030-c637-4f43-bfda-30bbb9704111,1176308.5359006454
1016,120,20,3,1318,326.1207897342768,18,1355,77.14535032676109, c7f60044-34ff-4966-9f89-d27f5563cf85,429827.2008697768
1017,1128,4,8,1149,623.4888356882437,33,915,96.70390283609969, 68bb6d24-2df4-45b3-aaba-bc49e147a1c9,716388.672205792
1018,364,15,4,3002,233.22067900667471,33,1540,81.74968061508781, 2bcc65d4-76a0-4a3e-9e09-55bd37205250,700128.4783780375
1019,1570,18,7,4732,859.7063225190044,38,1964,97.65331171774432, d82d8c5b-f62d-4e5c-a659-ef09403f4010,4068130.318159929
1020,369,5,10,4906,1290.157318354501,4,1420,82.33953812356522, 3ce1fe3b-6f35-44e9-8762-35971f65dd26,6329511.803847183
1021,958,11,10,1594,1326.570534716363,58,303,73.11879946919375, 98e9ecfd-948d-40c9-b67a-468636943032,2114553.4323378825
1022,1768,11,8,2436,1595.52001694995,17,1927,71.56368730141988, c05bd5d0-a993-4dc1-8b8e-5a80275fca34,3886686.761290079
1023,1209,4,3,467,1631.8726885406877,3,981,99.0186396155741, 9b826de6-2325-47a6-b1a5-fc39d440c17e,762084.5455485012
1024,1255,16,3,511,1199.4895727459382,53,229,73.6400850621636, 9d0ccece-4aa2-459e-a52b-e9bc29c42b0a,612939.1716731744
1025,135,11,1,3193,712.7684925480513,4,54,86.23574879153308, 7be26a52-229a-47e9-80a2-483499eb6a54,2275869.796705928
1026,2093,1,8,453,112.11781487366024,42,1957,85.80938486963599, 85e612b8-31c0-4576-9201-1ff205928a11,50789.370137768085
1027,1516,13,2,1665,81.38127517629772,52,1592,82.04071709808636, d4d23491-c28a-4a0d-9fab-9a2e6b37d6a7,135499.82316853572
1028,595,19,7,1438,235.39357820439955,15,1121,82.54092733542453, 54a15955-db63-4211-845e-fe57aeec7c96,338495.96545792656
1029,1446,6,7,4977,1967.8245480498688,15,1295,84.27148383880942, d2095a6e-1d4c-4486-87d2-28749c588d33,9793862.775644196
1030,766,20,7,428,1574.0950914788364,31,130,72.98602787022409, db4dc7b6-04c5-449a-b96f-3725607d41d5,673712.6991529419
1031,1945,19,4,1593,815.6957813804257,50,1549,93.72720593781594, fa6b0e35-8b29-42e3-9010-fdd31f0b4490,1299403.3797390182
1032,1341,6,7,2929,937.7403268599592,41,1784,81.3119136695114, 07e2ddfc-37fb-4030-b43a-9f05fa2d46a8,2746641.417372821
1033,1587,13,10,1586,1477.3888743352643,50,517,77.33618758590148, e8053697-3692-4ec1-b678-b6cad322a380,2343138.7546957294
1034,536,11,8,3835,1033.6572764189243,28,944,79.54801933459898, 5f88aadc-22c7-4df4-97b8-88552b931eec,3964075.655066576
1035,634,19,9,837,727.2283229282195,18,512,88.35609397002217, e250035d-b1f7-4175-8b54-332112df3c26,608690.1062909197
1036,2097,7,7,3988,705.6257123994153,40,1981,93.25315241741087, fb54751b-d8d1-4383-9358-267223d2ac49,2814035.3410488684
1037,661,12,6,4943,427.186911076584,10,1462,74.60259091488238, fb621618-9157-40ef-8db0-961a10a92e87,2111584.9014515546
